source_code,source_concept_id,source_vocabulary_id,source_description,relationship_id,predicate_id,confidence,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,decision,review_date,reviewer_name,reviewer_specialty,reviewer_comment,orcid_id,reviewer_affiliation_name,status,author_comment,change_required
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,902726,ado-Trastuzumab emtansine,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,903643,tretinoin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,904351,aminolevulinic acid,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,905078,trifluridine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,941052,alitretinoin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,955632,fluorouracil,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,988447,masoprocol,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1118084,celecoxib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1145571,tucatinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1145637,capmatinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1145752,ripretinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1145791,selpercatinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1146139,lurbinectedin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1201211,epcoritamab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1301267,melphalan,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1301307,mosunetuzumab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1301337,adagrasib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1301397,ublituximab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1301597,futibatinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1301646,elacestrant,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1301683,pirtobrutinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1302024,retifanlimab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1304107,imatinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1304919,pemetrexed,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1305058,methotrexate,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1308290,vincristine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1309161,mitotane,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1309188,mitoxantrone,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1310317,cyclophosphamide,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1311078,cytarabine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1311409,dacarbazine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1311443,dactinomycin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1311799,daunorubicin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1314273,rituximab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1314865,azacitidine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1314924,gemcitabine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1315411,cetuximab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1315942,docetaxel,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1318011,oxaliplatin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1319193,gefitinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1325363,erlotinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1326481,pegaspargase,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1329241,bleomycin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1333357,busulfan,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1333379,arsenic trioxide,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1336539,sunitinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1336825,bortezomib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1337620,capecitabine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1337651,vorinostat,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1338512,doxorubicin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1341149,temozolomide,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1343346,vinorelbine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1344354,epirubicin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1344905,carboplatin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1349025,estramustine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1350066,carmustine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1350504,etoposide,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1351779,procarbazine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1355509,floxuridine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1355513,gilteritinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1355705,larotrectinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1355795,glasdegib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1356361,tagraxofusp,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1358436,dasatinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1359548,lapatinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1361191,selinexor,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1361445,pexidartinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1361614,fedratinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1363387,sorafenib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1367268,irinotecan,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1368823,altretamine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1377141,hydroxyurea,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1378382,paclitaxel,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1378509,topotecan,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1381253,anagrelide,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1387104,trastuzumab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1389036,mitomycin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1389888,bexarotene,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1390051,chlorambucil,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1391846,lomustine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1394023,nilotinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1394337,mechlorethamine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1395557,fludarabine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1396423,alpelisib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1396729,polatuzumab vedotin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1397141,bevacizumab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1397599,cisplatin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1436650,mercaptopurine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1437379,thioguanine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1511250,erdafitinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1536789,dostarlimab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1536963,sotorasib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1559914,encorafenib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1559930,binimetinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1560123,ivosidenib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1592911,ribociclib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1593273,avelumab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1593861,niraparib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1594003,midostaurin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1594034,durvalumab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1594187,brigatinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1718346,olaratumab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,1718850,rucaparib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19002912,nelarabine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19006880,uracil mustard,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19008264,vinblastine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19008336,vindesine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19009165,plicamycin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19011067,temoporfin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19011440,everolimus,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19012543,valrubicin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19012585,asparaginase,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19015523,bendamustine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19017810,amsacrine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19024728,decitabine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19025194,methyl 5-aminolevulinate,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19025348,ixabepilone,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19031224,pentostatin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19038536,raltitrexed,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19042545,treosulfan,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19046625,pipobroman,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19051642,denileukin diftitox,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19054821,clofarabine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19054825,cladribine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19056756,tegafur,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19057483,aclarubicin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19069046,omacetaxine mepesuccinate,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19078097,idarubicin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19078187,ifosfamide,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19089602,dihematoporphyrin ether,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19092845,temsirolimus,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19093366,pirarubicin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19100985,panitumumab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19101677,trofosfamide,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19104221,ethoglucid,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19125635,mitobronitol,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19132294,edrecolomab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19135793,prednimustine,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19136210,streptozocin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19136750,teniposide,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,19137385,thiotepa,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35197850,ranimustine,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35197924,nimustine hydrochloride,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35198076,amrubicin hydrochloride,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35200202,mogamulizumab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35200763,duvelisib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35200783,cemiplimab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35200803,dacomitinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35200995,moxetumomab pasudotox,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35201068,talazoparib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35201733,lorlatinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35603017,trabectedin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35604032,elotuzumab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35604205,venetoclax,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35604657,alectinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35605522,osimertinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35605744,daratumumab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35605804,cobimetinib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35606078,satraplatin,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35606214,ixazomib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35606215,necitumumab,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35834904,quizartinib hydrochloride,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35884368,Simustine,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35884377,Carmofur,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,35884401,Icotinib,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,36026750,tivozanib,RxNorm,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,36118944,Trastuzumab deruxtecan,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,36848574,ADECATUMUMAB,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,36848578,ALVESPIMYCIN,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,36848597,RADGOCITABINE,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,36848598,TRPH-222,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,36848605,CDX-3379,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,36848613,VARLILUMAB,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,36848627,6-O-BENZYLGUANINE,RxNorm Extension,Drug,1,,,,,,,,,
GIS1004517,0,OMOP Exposome,Antineoplastic Agent,Subsumes,skos:narrowMatch,1,36848631,VELIPARIB,RxNorm Extension,Drug,1,,,,,,,,,
